"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-690,"RLA496845S",0.657,0.657,-0.56235,2020-01-07 05:05:00
"2",-226,"RLA496845S",0.657,0.6648125,-0.18419,2020-01-07 05:05:00
"3",-378,"RLA496845S",0.657,0.672625,-0.30807,2020-01-07 05:05:00
"4",-490,"RLA496845S",0.657,0.6804375,-0.39935,2020-01-07 05:05:00
"5",-443,"RLA496845S",0.657,0.68825,-0.361045,2020-01-07 05:05:00
"6",-415,"RLA496845S",0.657,0.6960625,-0.338225,2020-01-07 05:05:00
"7",-436,"RLA496845S",0.657,0.703875,-0.35534,2020-01-07 05:05:00
"8",-429,"RLA496845S",0.657,0.7116875,-0.349635,2020-01-07 05:05:00
"9",-441,"RLA496845S",0.657,0.7195,-0.359415,2020-01-07 05:05:00
"10",-455,"RLA496845S",0.657,0.7273125,-0.370825,2020-01-07 05:05:00
"11",-446,"RLA496845S",0.657,0.735125,-0.36349,2020-01-07 05:05:00
"12",-452,"RLA496845S",0.657,0.7429375,-0.36838,2020-01-07 05:05:00
"13",-459,"RLA496845S",0.657,0.75075,-0.374085,2020-01-07 05:05:00
"14",-470,"RLA496845S",0.657,0.7585625,-0.38305,2020-01-07 05:05:00
"15",-486,"RLA496845S",0.657,0.766375,-0.39609,2020-01-07 05:05:00
"16",-482,"RLA496845S",0.657,0.7741875,-0.39283,2020-01-07 05:05:00
"17",-500,"RLA496845S",0.657,0.782,-0.4075,2020-01-07 05:05:00
"18",-519,"RLA496845S",0.657,0.7898125,-0.422985,2020-01-07 05:05:00
"19",-533,"RLA496845S",0.657,0.797625,-0.434395,2020-01-07 05:05:00
"20",-550,"RLA496845S",0.657,0.8054375,-0.44825,2020-01-07 05:05:00
"21",-560,"RLA496845S",0.657,0.81325,-0.4564,2020-01-07 05:05:00
"22",-557,"RLA496845S",0.657,0.8210625,-0.453955,2020-01-07 05:05:00
"23",-523,"RLA496845S",0.657,0.828875,-0.426245,2020-01-07 05:05:00
"24",-453,"RLA496845S",0.657,0.8366875,-0.369195,2020-01-07 05:05:00
"25",-410,"RLA496845S",0.657,0.8445,-0.33415,2020-01-07 05:05:00
"26",-389,"RLA496845S",0.657,0.8523125,-0.317035,2020-01-07 05:05:00
"27",-389,"RLA496845S",0.657,0.860125,-0.317035,2020-01-07 05:05:00
"28",-389,"RLA496845S",0.657,0.8679375,-0.317035,2020-01-07 05:05:00
