"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-611,"RLA496830S",0.797,0.797,-0.497965,2019-09-03 07:05:00
"2",-291,"RLA496830S",0.797,0.8048125,-0.237165,2019-09-03 07:05:00
"3",-375,"RLA496830S",0.797,0.812625,-0.305625,2019-09-03 07:05:00
"4",-455,"RLA496830S",0.797,0.8204375,-0.370825,2019-09-03 07:05:00
"5",-392,"RLA496830S",0.797,0.82825,-0.31948,2019-09-03 07:05:00
"6",-366,"RLA496830S",0.797,0.8360625,-0.29829,2019-09-03 07:05:00
"7",-380,"RLA496830S",0.797,0.843875,-0.3097,2019-09-03 07:05:00
"8",-364,"RLA496830S",0.797,0.8516875,-0.29666,2019-09-03 07:05:00
"9",-388,"RLA496830S",0.797,0.8595,-0.31622,2019-09-03 07:05:00
"10",-406,"RLA496830S",0.797,0.8673125,-0.33089,2019-09-03 07:05:00
"11",-387,"RLA496830S",0.797,0.875125,-0.315405,2019-09-03 07:05:00
"12",-393,"RLA496830S",0.797,0.8829375,-0.320295,2019-09-03 07:05:00
"13",-403,"RLA496830S",0.797,0.89075,-0.328445,2019-09-03 07:05:00
"14",-414,"RLA496830S",0.797,0.8985625,-0.33741,2019-09-03 07:05:00
"15",-418,"RLA496830S",0.797,0.906375,-0.34067,2019-09-03 07:05:00
"16",-411,"RLA496830S",0.797,0.9141875,-0.334965,2019-09-03 07:05:00
"17",-438,"RLA496830S",0.797,0.922,-0.35697,2019-09-03 07:05:00
"18",-458,"RLA496830S",0.797,0.9298125,-0.37327,2019-09-03 07:05:00
"19",-473,"RLA496830S",0.797,0.937625,-0.385495,2019-09-03 07:05:00
"20",-490,"RLA496830S",0.797,0.9454375,-0.39935,2019-09-03 07:05:00
"21",-499,"RLA496830S",0.797,0.95325,-0.406685,2019-09-03 07:05:00
"22",-517,"RLA496830S",0.797,0.9610625,-0.421355,2019-09-03 07:05:00
"23",-534,"RLA496830S",0.797,0.968875,-0.43521,2019-09-03 07:05:00
"24",-512,"RLA496830S",0.797,0.9766875,-0.41728,2019-09-03 07:05:00
"25",-459,"RLA496830S",0.797,0.9845,-0.374085,2019-09-03 07:05:00
"26",-404,"RLA496830S",0.797,0.9923125,-0.32926,2019-09-03 07:05:00
"27",-382,"RLA496830S",0.797,1.000125,-0.31133,2019-09-03 07:05:00
"28",-375,"RLA496830S",0.797,1.0079375,-0.305625,2019-09-03 07:05:00
"29",-373,"RLA496830S",0.797,1.01575,-0.303995,2019-09-03 07:05:00
"30",-375,"RLA496830S",0.797,1.0235625,-0.305625,2019-09-03 07:05:00
"31",-371,"RLA496830S",0.797,1.031375,-0.302365,2019-09-03 07:05:00
"32",-366,"RLA496830S",0.797,1.0391875,-0.29829,2019-09-03 07:05:00
"33",-369,"RLA496830S",0.797,1.047,-0.300735,2019-09-03 07:05:00
"34",-370,"RLA496830S",0.797,1.0548125,-0.30155,2019-09-03 07:05:00
"35",-372,"RLA496830S",0.797,1.062625,-0.30318,2019-09-03 07:05:00
"36",-374,"RLA496830S",0.797,1.0704375,-0.30481,2019-09-03 07:05:00
"37",-378,"RLA496830S",0.797,1.07825,-0.30807,2019-09-03 07:05:00
"38",-382,"RLA496830S",0.797,1.0860625,-0.31133,2019-09-03 07:05:00
"39",-382,"RLA496830S",0.797,1.093875,-0.31133,2019-09-03 07:05:00
"40",-382,"RLA496830S",0.797,1.1016875,-0.31133,2019-09-03 07:05:00
"41",-382,"RLA496830S",0.797,1.1095,-0.31133,2019-09-03 07:05:00
"42",-383,"RLA496830S",0.797,1.1173125,-0.312145,2019-09-03 07:05:00
"43",-386,"RLA496830S",0.797,1.125125,-0.31459,2019-09-03 07:05:00
"44",-384,"RLA496830S",0.797,1.1329375,-0.31296,2019-09-03 07:05:00
"45",-382,"RLA496830S",0.797,1.14075,-0.31133,2019-09-03 07:05:00
"46",-382,"RLA496830S",0.797,1.1485625,-0.31133,2019-09-03 07:05:00
"47",-383,"RLA496830S",0.797,1.156375,-0.312145,2019-09-03 07:05:00
"48",-383,"RLA496830S",0.797,1.1641875,-0.312145,2019-09-03 07:05:00
"49",-380,"RLA496830S",0.797,1.172,-0.3097,2019-09-03 07:05:00
"50",-378,"RLA496830S",0.797,1.1798125,-0.30807,2019-09-03 07:05:00
"51",-379,"RLA496830S",0.797,1.187625,-0.308885,2019-09-03 07:05:00
"52",-379,"RLA496830S",0.797,1.1954375,-0.308885,2019-09-03 07:05:00
"53",-381,"RLA496830S",0.797,1.20325,-0.310515,2019-09-03 07:05:00
