"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-700,"RLA496825S",1.347,1.347,-0.5705,2019-10-10 03:05:00
"2",-300,"RLA496825S",1.347,1.3548125,-0.2445,2019-10-10 03:05:00
"3",-452,"RLA496825S",1.347,1.362625,-0.36838,2019-10-10 03:05:00
"4",-516,"RLA496825S",1.347,1.3704375,-0.42054,2019-10-10 03:05:00
"5",-463,"RLA496825S",1.347,1.37825,-0.377345,2019-10-10 03:05:00
"6",-456,"RLA496825S",1.347,1.3860625,-0.37164,2019-10-10 03:05:00
"7",-483,"RLA496825S",1.347,1.393875,-0.393645,2019-10-10 03:05:00
"8",-465,"RLA496825S",1.347,1.4016875,-0.378975,2019-10-10 03:05:00
"9",-478,"RLA496825S",1.347,1.4095,-0.38957,2019-10-10 03:05:00
"10",-487,"RLA496825S",1.347,1.4173125,-0.396905,2019-10-10 03:05:00
"11",-484,"RLA496825S",1.347,1.425125,-0.39446,2019-10-10 03:05:00
"12",-502,"RLA496825S",1.347,1.4329375,-0.40913,2019-10-10 03:05:00
"13",-512,"RLA496825S",1.347,1.44075,-0.41728,2019-10-10 03:05:00
"14",-527,"RLA496825S",1.347,1.4485625,-0.429505,2019-10-10 03:05:00
"15",-545,"RLA496825S",1.347,1.456375,-0.444175,2019-10-10 03:05:00
"16",-541,"RLA496825S",1.347,1.4641875,-0.440915,2019-10-10 03:05:00
"17",-560,"RLA496825S",1.347,1.472,-0.4564,2019-10-10 03:05:00
"18",-582,"RLA496825S",1.347,1.4798125,-0.47433,2019-10-10 03:05:00
"19",-608,"RLA496825S",1.347,1.487625,-0.49552,2019-10-10 03:05:00
"20",-631,"RLA496825S",1.347,1.4954375,-0.514265,2019-10-10 03:05:00
"21",-642,"RLA496825S",1.347,1.50325,-0.52323,2019-10-10 03:05:00
"22",-657,"RLA496825S",1.347,1.5110625,-0.535455,2019-10-10 03:05:00
"23",-665,"RLA496825S",1.347,1.518875,-0.541975,2019-10-10 03:05:00
"24",-633,"RLA496825S",1.347,1.5266875,-0.515895,2019-10-10 03:05:00
"25",-563,"RLA496825S",1.347,1.5345,-0.458845,2019-10-10 03:05:00
"26",-485,"RLA496825S",1.347,1.5423125,-0.395275,2019-10-10 03:05:00
"27",-444,"RLA496825S",1.347,1.550125,-0.36186,2019-10-10 03:05:00
"28",-427,"RLA496825S",1.347,1.5579375,-0.348005,2019-10-10 03:05:00
"29",-420,"RLA496825S",1.347,1.56575,-0.3423,2019-10-10 03:05:00
"30",-423,"RLA496825S",1.347,1.5735625,-0.344745,2019-10-10 03:05:00
"31",-422,"RLA496825S",1.347,1.581375,-0.34393,2019-10-10 03:05:00
"32",-422,"RLA496825S",1.347,1.5891875,-0.34393,2019-10-10 03:05:00
"33",-423,"RLA496825S",1.347,1.597,-0.344745,2019-10-10 03:05:00
"34",-422,"RLA496825S",1.347,1.6048125,-0.34393,2019-10-10 03:05:00
"35",-424,"RLA496825S",1.347,1.612625,-0.34556,2019-10-10 03:05:00
"36",-426,"RLA496825S",1.347,1.6204375,-0.34719,2019-10-10 03:05:00
"37",-425,"RLA496825S",1.347,1.62825,-0.346375,2019-10-10 03:05:00
"38",-425,"RLA496825S",1.347,1.6360625,-0.346375,2019-10-10 03:05:00
"39",-425,"RLA496825S",1.347,1.643875,-0.346375,2019-10-10 03:05:00
"40",-430,"RLA496825S",1.347,1.6516875,-0.35045,2019-10-10 03:05:00
"41",-433,"RLA496825S",1.347,1.6595,-0.352895,2019-10-10 03:05:00
"42",-435,"RLA496825S",1.347,1.6673125,-0.354525,2019-10-10 03:05:00
"43",-439,"RLA496825S",1.347,1.675125,-0.357785,2019-10-10 03:05:00
"44",-441,"RLA496825S",1.347,1.6829375,-0.359415,2019-10-10 03:05:00
"45",-438,"RLA496825S",1.347,1.69075,-0.35697,2019-10-10 03:05:00
"46",-437,"RLA496825S",1.347,1.6985625,-0.356155,2019-10-10 03:05:00
"47",-439,"RLA496825S",1.347,1.706375,-0.357785,2019-10-10 03:05:00
"48",-442,"RLA496825S",1.347,1.7141875,-0.36023,2019-10-10 03:05:00
"49",-440,"RLA496825S",1.347,1.722,-0.3586,2019-10-10 03:05:00
"50",-440,"RLA496825S",1.347,1.7298125,-0.3586,2019-10-10 03:05:00
"51",-438,"RLA496825S",1.347,1.737625,-0.35697,2019-10-10 03:05:00
"52",-438,"RLA496825S",1.347,1.7454375,-0.35697,2019-10-10 03:05:00
"53",-438,"RLA496825S",1.347,1.75325,-0.35697,2019-10-10 03:05:00
"54",-437,"RLA496825S",1.347,1.7610625,-0.356155,2019-10-10 03:05:00
"55",-438,"RLA496825S",1.347,1.768875,-0.35697,2019-10-10 03:05:00
"56",-439,"RLA496825S",1.347,1.7766875,-0.357785,2019-10-10 03:05:00
"57",-441,"RLA496825S",1.347,1.7845,-0.359415,2019-10-10 03:05:00
"58",-440,"RLA496825S",1.347,1.7923125,-0.3586,2019-10-10 03:05:00
"59",-439,"RLA496825S",1.347,1.800125,-0.357785,2019-10-10 03:05:00
"60",-443,"RLA496825S",1.347,1.8079375,-0.361045,2019-10-10 03:05:00
"61",-445,"RLA496825S",1.347,1.81575,-0.362675,2019-10-10 03:05:00
"62",-443,"RLA496825S",1.347,1.8235625,-0.361045,2019-10-10 03:05:00
"63",-443,"RLA496825S",1.347,1.831375,-0.361045,2019-10-10 03:05:00
"64",-441,"RLA496825S",1.347,1.8391875,-0.359415,2019-10-10 03:05:00
"65",-444,"RLA496825S",1.347,1.847,-0.36186,2019-10-10 03:05:00
"66",-448,"RLA496825S",1.347,1.8548125,-0.36512,2019-10-10 03:05:00
"67",-448,"RLA496825S",1.347,1.862625,-0.36512,2019-10-10 03:05:00
"68",-448,"RLA496825S",1.347,1.8704375,-0.36512,2019-10-10 03:05:00
"69",-450,"RLA496825S",1.347,1.87825,-0.36675,2019-10-10 03:05:00
"70",-449,"RLA496825S",1.347,1.8860625,-0.365935,2019-10-10 03:05:00
"71",-446,"RLA496825S",1.347,1.893875,-0.36349,2019-10-10 03:05:00
"72",-447,"RLA496825S",1.347,1.9016875,-0.364305,2019-10-10 03:05:00
"73",-452,"RLA496825S",1.347,1.9095,-0.36838,2019-10-10 03:05:00
"74",-455,"RLA496825S",1.347,1.9173125,-0.370825,2019-10-10 03:05:00
"75",-452,"RLA496825S",1.347,1.925125,-0.36838,2019-10-10 03:05:00
"76",-448,"RLA496825S",1.347,1.9329375,-0.36512,2019-10-10 03:05:00
"77",-449,"RLA496825S",1.347,1.94075,-0.365935,2019-10-10 03:05:00
"78",-451,"RLA496825S",1.347,1.9485625,-0.367565,2019-10-10 03:05:00
"79",-452,"RLA496825S",1.347,1.956375,-0.36838,2019-10-10 03:05:00
"80",-457,"RLA496825S",1.347,1.9641875,-0.372455,2019-10-10 03:05:00
"81",-458,"RLA496825S",1.347,1.972,-0.37327,2019-10-10 03:05:00
"82",-461,"RLA496825S",1.347,1.9798125,-0.375715,2019-10-10 03:05:00
"83",-463,"RLA496825S",1.347,1.987625,-0.377345,2019-10-10 03:05:00
