"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-857,"RLA496845S",0.657,0.657,-0.698455,2019-04-21 21:05:00
"2",-57,"RLA496845S",0.657,0.6648125,-0.046455,2019-04-21 21:05:00
"3",-313,"RLA496845S",0.657,0.672625,-0.255095,2019-04-21 21:05:00
"4",-489,"RLA496845S",0.657,0.6804375,-0.398535,2019-04-21 21:05:00
"5",-468,"RLA496845S",0.657,0.68825,-0.38142,2019-04-21 21:05:00
"6",-427,"RLA496845S",0.657,0.6960625,-0.348005,2019-04-21 21:05:00
"7",-461,"RLA496845S",0.657,0.703875,-0.375715,2019-04-21 21:05:00
"8",-483,"RLA496845S",0.657,0.7116875,-0.393645,2019-04-21 21:05:00
"9",-484,"RLA496845S",0.657,0.7195,-0.39446,2019-04-21 21:05:00
"10",-496,"RLA496845S",0.657,0.7273125,-0.40424,2019-04-21 21:05:00
"11",-501,"RLA496845S",0.657,0.735125,-0.408315,2019-04-21 21:05:00
"12",-518,"RLA496845S",0.657,0.7429375,-0.42217,2019-04-21 21:05:00
"13",-525,"RLA496845S",0.657,0.75075,-0.427875,2019-04-21 21:05:00
"14",-518,"RLA496845S",0.657,0.7585625,-0.42217,2019-04-21 21:05:00
"15",-537,"RLA496845S",0.657,0.766375,-0.437655,2019-04-21 21:05:00
"16",-560,"RLA496845S",0.657,0.7741875,-0.4564,2019-04-21 21:05:00
"17",-581,"RLA496845S",0.657,0.782,-0.473515,2019-04-21 21:05:00
"18",-602,"RLA496845S",0.657,0.7898125,-0.49063,2019-04-21 21:05:00
"19",-616,"RLA496845S",0.657,0.797625,-0.50204,2019-04-21 21:05:00
"20",-637,"RLA496845S",0.657,0.8054375,-0.519155,2019-04-21 21:05:00
"21",-661,"RLA496845S",0.657,0.81325,-0.538715,2019-04-21 21:05:00
"22",-665,"RLA496845S",0.657,0.8210625,-0.541975,2019-04-21 21:05:00
"23",-623,"RLA496845S",0.657,0.828875,-0.507745,2019-04-21 21:05:00
"24",-516,"RLA496845S",0.657,0.8366875,-0.42054,2019-04-21 21:05:00
"25",-442,"RLA496845S",0.657,0.8445,-0.36023,2019-04-21 21:05:00
"26",-401,"RLA496845S",0.657,0.8523125,-0.326815,2019-04-21 21:05:00
"27",-389,"RLA496845S",0.657,0.860125,-0.317035,2019-04-21 21:05:00
"28",-389,"RLA496845S",0.657,0.8679375,-0.317035,2019-04-21 21:05:00
"29",-391,"RLA496845S",0.657,0.87575,-0.318665,2019-04-21 21:05:00
"30",-393,"RLA496845S",0.657,0.8835625,-0.320295,2019-04-21 21:05:00
"31",-393,"RLA496845S",0.657,0.891375,-0.320295,2019-04-21 21:05:00
"32",-398,"RLA496845S",0.657,0.8991875,-0.32437,2019-04-21 21:05:00
"33",-404,"RLA496845S",0.657,0.907,-0.32926,2019-04-21 21:05:00
"34",-402,"RLA496845S",0.657,0.9148125,-0.32763,2019-04-21 21:05:00
"35",-403,"RLA496845S",0.657,0.922625,-0.328445,2019-04-21 21:05:00
"36",-406,"RLA496845S",0.657,0.9304375,-0.33089,2019-04-21 21:05:00
"37",-408,"RLA496845S",0.657,0.93825,-0.33252,2019-04-21 21:05:00
"38",-410,"RLA496845S",0.657,0.9460625,-0.33415,2019-04-21 21:05:00
"39",-407,"RLA496845S",0.657,0.953875,-0.331705,2019-04-21 21:05:00
"40",-407,"RLA496845S",0.657,0.9616875,-0.331705,2019-04-21 21:05:00
"41",-409,"RLA496845S",0.657,0.9695,-0.333335,2019-04-21 21:05:00
"42",-408,"RLA496845S",0.657,0.9773125,-0.33252,2019-04-21 21:05:00
"43",-407,"RLA496845S",0.657,0.985125,-0.331705,2019-04-21 21:05:00
"44",-407,"RLA496845S",0.657,0.9929375,-0.331705,2019-04-21 21:05:00
"45",-407,"RLA496845S",0.657,1.00075,-0.331705,2019-04-21 21:05:00
"46",-406,"RLA496845S",0.657,1.0085625,-0.33089,2019-04-21 21:05:00
"47",-406,"RLA496845S",0.657,1.016375,-0.33089,2019-04-21 21:05:00
"48",-407,"RLA496845S",0.657,1.0241875,-0.331705,2019-04-21 21:05:00
"49",-404,"RLA496845S",0.657,1.032,-0.32926,2019-04-21 21:05:00
"50",-403,"RLA496845S",0.657,1.0398125,-0.328445,2019-04-21 21:05:00
"51",-404,"RLA496845S",0.657,1.047625,-0.32926,2019-04-21 21:05:00
"52",-405,"RLA496845S",0.657,1.0554375,-0.330075,2019-04-21 21:05:00
"53",-407,"RLA496845S",0.657,1.06325,-0.331705,2019-04-21 21:05:00
"54",-411,"RLA496845S",0.657,1.0710625,-0.334965,2019-04-21 21:05:00
"55",-412,"RLA496845S",0.657,1.078875,-0.33578,2019-04-21 21:05:00
"56",-409,"RLA496845S",0.657,1.0866875,-0.333335,2019-04-21 21:05:00
"57",-412,"RLA496845S",0.657,1.0945,-0.33578,2019-04-21 21:05:00
"58",-415,"RLA496845S",0.657,1.1023125,-0.338225,2019-04-21 21:05:00
"59",-414,"RLA496845S",0.657,1.110125,-0.33741,2019-04-21 21:05:00
"60",-414,"RLA496845S",0.657,1.1179375,-0.33741,2019-04-21 21:05:00
