"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-29,"RLA496839S",1.497,1.497,-0.023635,2018-08-25 09:05:00
"2",-213,"RLA496839S",1.497,1.5048125,-0.173595,2018-08-25 09:05:00
"3",-453,"RLA496839S",1.497,1.512625,-0.369195,2018-08-25 09:05:00
"4",-349,"RLA496839S",1.497,1.5204375,-0.284435,2018-08-25 09:05:00
"5",-350,"RLA496839S",1.497,1.52825,-0.28525,2018-08-25 09:05:00
"6",-393,"RLA496839S",1.497,1.5360625,-0.320295,2018-08-25 09:05:00
"7",-414,"RLA496839S",1.497,1.543875,-0.33741,2018-08-25 09:05:00
"8",-386,"RLA496839S",1.497,1.5516875,-0.31459,2018-08-25 09:05:00
"9",-403,"RLA496839S",1.497,1.5595,-0.328445,2018-08-25 09:05:00
"10",-405,"RLA496839S",1.497,1.5673125,-0.330075,2018-08-25 09:05:00
"11",-420,"RLA496839S",1.497,1.575125,-0.3423,2018-08-25 09:05:00
"12",-414,"RLA496839S",1.497,1.5829375,-0.33741,2018-08-25 09:05:00
"13",-391,"RLA496839S",1.497,1.59075,-0.318665,2018-08-25 09:05:00
"14",-418,"RLA496839S",1.497,1.5985625,-0.34067,2018-08-25 09:05:00
"15",-418,"RLA496839S",1.497,1.606375,-0.34067,2018-08-25 09:05:00
"16",-415,"RLA496839S",1.497,1.6141875,-0.338225,2018-08-25 09:05:00
"17",-422,"RLA496839S",1.497,1.622,-0.34393,2018-08-25 09:05:00
"18",-418,"RLA496839S",1.497,1.6298125,-0.34067,2018-08-25 09:05:00
"19",-429,"RLA496839S",1.497,1.637625,-0.349635,2018-08-25 09:05:00
"20",-432,"RLA496839S",1.497,1.6454375,-0.35208,2018-08-25 09:05:00
"21",-431,"RLA496839S",1.497,1.65325,-0.351265,2018-08-25 09:05:00
"22",-437,"RLA496839S",1.497,1.6610625,-0.356155,2018-08-25 09:05:00
"23",-434,"RLA496839S",1.497,1.668875,-0.35371,2018-08-25 09:05:00
"24",-434,"RLA496839S",1.497,1.6766875,-0.35371,2018-08-25 09:05:00
"25",-426,"RLA496839S",1.497,1.6845,-0.34719,2018-08-25 09:05:00
"26",-406,"RLA496839S",1.497,1.6923125,-0.33089,2018-08-25 09:05:00
"27",-385,"RLA496839S",1.497,1.700125,-0.313775,2018-08-25 09:05:00
"28",-367,"RLA496839S",1.497,1.7079375,-0.299105,2018-08-25 09:05:00
"29",-365,"RLA496839S",1.497,1.71575,-0.297475,2018-08-25 09:05:00
"30",-362,"RLA496839S",1.497,1.7235625,-0.29503,2018-08-25 09:05:00
"31",-359,"RLA496839S",1.497,1.731375,-0.292585,2018-08-25 09:05:00
"32",-367,"RLA496839S",1.497,1.7391875,-0.299105,2018-08-25 09:05:00
"33",-362,"RLA496839S",1.497,1.747,-0.29503,2018-08-25 09:05:00
"34",-355,"RLA496839S",1.497,1.7548125,-0.289325,2018-08-25 09:05:00
"35",-356,"RLA496839S",1.497,1.762625,-0.29014,2018-08-25 09:05:00
"36",-362,"RLA496839S",1.497,1.7704375,-0.29503,2018-08-25 09:05:00
"37",-366,"RLA496839S",1.497,1.77825,-0.29829,2018-08-25 09:05:00
"38",-363,"RLA496839S",1.497,1.7860625,-0.295845,2018-08-25 09:05:00
"39",-362,"RLA496839S",1.497,1.793875,-0.29503,2018-08-25 09:05:00
"40",-368,"RLA496839S",1.497,1.8016875,-0.29992,2018-08-25 09:05:00
"41",-367,"RLA496839S",1.497,1.8095,-0.299105,2018-08-25 09:05:00
"42",-367,"RLA496839S",1.497,1.8173125,-0.299105,2018-08-25 09:05:00
"43",-370,"RLA496839S",1.497,1.825125,-0.30155,2018-08-25 09:05:00
"44",-371,"RLA496839S",1.497,1.8329375,-0.302365,2018-08-25 09:05:00
"45",-370,"RLA496839S",1.497,1.84075,-0.30155,2018-08-25 09:05:00
"46",-370,"RLA496839S",1.497,1.8485625,-0.30155,2018-08-25 09:05:00
"47",-370,"RLA496839S",1.497,1.856375,-0.30155,2018-08-25 09:05:00
"48",-369,"RLA496839S",1.497,1.8641875,-0.300735,2018-08-25 09:05:00
"49",-365,"RLA496839S",1.497,1.872,-0.297475,2018-08-25 09:05:00
"50",-365,"RLA496839S",1.497,1.8798125,-0.297475,2018-08-25 09:05:00
"51",-368,"RLA496839S",1.497,1.887625,-0.29992,2018-08-25 09:05:00
