"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",894,"RLA496830S",0.727,0.727,0.72861,2019-06-29 05:05:00
"2",1294,"RLA496830S",0.727,0.7348125,1.05461,2019-06-29 05:05:00
"3",-402,"RLA496830S",0.727,0.742625,-0.32763,2019-06-29 05:05:00
"4",-658,"RLA496830S",0.727,0.7504375,-0.53627,2019-06-29 05:05:00
"5",-493,"RLA496830S",0.727,0.75825,-0.401795,2019-06-29 05:05:00
"6",-420,"RLA496830S",0.727,0.7660625,-0.3423,2019-06-29 05:05:00
"7",-531,"RLA496830S",0.727,0.773875,-0.432765,2019-06-29 05:05:00
"8",-500,"RLA496830S",0.727,0.7816875,-0.4075,2019-06-29 05:05:00
"9",-539,"RLA496830S",0.727,0.7895,-0.439285,2019-06-29 05:05:00
"10",-526,"RLA496830S",0.727,0.7973125,-0.42869,2019-06-29 05:05:00
"11",-477,"RLA496830S",0.727,0.805125,-0.388755,2019-06-29 05:05:00
"12",-539,"RLA496830S",0.727,0.8129375,-0.439285,2019-06-29 05:05:00
"13",-573,"RLA496830S",0.727,0.82075,-0.466995,2019-06-29 05:05:00
"14",-594,"RLA496830S",0.727,0.8285625,-0.48411,2019-06-29 05:05:00
"15",-614,"RLA496830S",0.727,0.836375,-0.50041,2019-06-29 05:05:00
"16",-645,"RLA496830S",0.727,0.8441875,-0.525675,2019-06-29 05:05:00
"17",-707,"RLA496830S",0.727,0.852,-0.576205,2019-06-29 05:05:00
"18",-744,"RLA496830S",0.727,0.8598125,-0.60636,2019-06-29 05:05:00
"19",-811,"RLA496830S",0.727,0.867625,-0.660965,2019-06-29 05:05:00
"20",-886,"RLA496830S",0.727,0.8754375,-0.72209,2019-06-29 05:05:00
"21",-935,"RLA496830S",0.727,0.88325,-0.762025,2019-06-29 05:05:00
"22",-963,"RLA496830S",0.727,0.8910625,-0.784845,2019-06-29 05:05:00
"23",-897,"RLA496830S",0.727,0.898875,-0.731055,2019-06-29 05:05:00
"24",-674,"RLA496830S",0.727,0.9066875,-0.54931,2019-06-29 05:05:00
