"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-418,"RLA496830S",0.447,0.447,-0.34067,2019-02-07 07:05:00
"2",-282,"RLA496830S",0.447,0.4548125,-0.22983,2019-02-07 07:05:00
"3",-378,"RLA496830S",0.447,0.462625,-0.30807,2019-02-07 07:05:00
"4",-430,"RLA496830S",0.447,0.4704375,-0.35045,2019-02-07 07:05:00
"5",-380,"RLA496830S",0.447,0.47825,-0.3097,2019-02-07 07:05:00
"6",-366,"RLA496830S",0.447,0.4860625,-0.29829,2019-02-07 07:05:00
"7",-383,"RLA496830S",0.447,0.493875,-0.312145,2019-02-07 07:05:00
"8",-373,"RLA496830S",0.447,0.5016875,-0.303995,2019-02-07 07:05:00
"9",-387,"RLA496830S",0.447,0.5095,-0.315405,2019-02-07 07:05:00
"10",-398,"RLA496830S",0.447,0.5173125,-0.32437,2019-02-07 07:05:00
"11",-387,"RLA496830S",0.447,0.525125,-0.315405,2019-02-07 07:05:00
"12",-394,"RLA496830S",0.447,0.5329375,-0.32111,2019-02-07 07:05:00
"13",-403,"RLA496830S",0.447,0.54075,-0.328445,2019-02-07 07:05:00
"14",-413,"RLA496830S",0.447,0.5485625,-0.336595,2019-02-07 07:05:00
"15",-422,"RLA496830S",0.447,0.556375,-0.34393,2019-02-07 07:05:00
"16",-432,"RLA496830S",0.447,0.5641875,-0.35208,2019-02-07 07:05:00
"17",-450,"RLA496830S",0.447,0.572,-0.36675,2019-02-07 07:05:00
"18",-462,"RLA496830S",0.447,0.5798125,-0.37653,2019-02-07 07:05:00
"19",-478,"RLA496830S",0.447,0.587625,-0.38957,2019-02-07 07:05:00
"20",-496,"RLA496830S",0.447,0.5954375,-0.40424,2019-02-07 07:05:00
"21",-502,"RLA496830S",0.447,0.60325,-0.40913,2019-02-07 07:05:00
"22",-474,"RLA496830S",0.447,0.6110625,-0.38631,2019-02-07 07:05:00
"23",-422,"RLA496830S",0.447,0.618875,-0.34393,2019-02-07 07:05:00
"24",-383,"RLA496830S",0.447,0.6266875,-0.312145,2019-02-07 07:05:00
"25",-379,"RLA496830S",0.447,0.6345,-0.308885,2019-02-07 07:05:00
