"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-432,"RLA496830S",0.487,0.487,-0.35208,2019-03-20 07:05:00
"2",-360,"RLA496830S",0.487,0.4948125,-0.2934,2019-03-20 07:05:00
"3",-390,"RLA496830S",0.487,0.502625,-0.31785,2019-03-20 07:05:00
"4",-394,"RLA496830S",0.487,0.5104375,-0.32111,2019-03-20 07:05:00
"5",-382,"RLA496830S",0.487,0.51825,-0.31133,2019-03-20 07:05:00
"6",-392,"RLA496830S",0.487,0.5260625,-0.31948,2019-03-20 07:05:00
"7",-393,"RLA496830S",0.487,0.533875,-0.320295,2019-03-20 07:05:00
"8",-378,"RLA496830S",0.487,0.5416875,-0.30807,2019-03-20 07:05:00
"9",-397,"RLA496830S",0.487,0.5495,-0.323555,2019-03-20 07:05:00
"10",-404,"RLA496830S",0.487,0.5573125,-0.32926,2019-03-20 07:05:00
"11",-414,"RLA496830S",0.487,0.565125,-0.33741,2019-03-20 07:05:00
"12",-425,"RLA496830S",0.487,0.5729375,-0.346375,2019-03-20 07:05:00
"13",-418,"RLA496830S",0.487,0.58075,-0.34067,2019-03-20 07:05:00
"14",-424,"RLA496830S",0.487,0.5885625,-0.34556,2019-03-20 07:05:00
"15",-432,"RLA496830S",0.487,0.596375,-0.35208,2019-03-20 07:05:00
"16",-444,"RLA496830S",0.487,0.6041875,-0.36186,2019-03-20 07:05:00
"17",-459,"RLA496830S",0.487,0.612,-0.374085,2019-03-20 07:05:00
"18",-469,"RLA496830S",0.487,0.6198125,-0.382235,2019-03-20 07:05:00
"19",-477,"RLA496830S",0.487,0.627625,-0.388755,2019-03-20 07:05:00
"20",-459,"RLA496830S",0.487,0.6354375,-0.374085,2019-03-20 07:05:00
"21",-425,"RLA496830S",0.487,0.64325,-0.346375,2019-03-20 07:05:00
"22",-403,"RLA496830S",0.487,0.6510625,-0.328445,2019-03-20 07:05:00
"23",-390,"RLA496830S",0.487,0.658875,-0.31785,2019-03-20 07:05:00
"24",-390,"RLA496830S",0.487,0.6666875,-0.31785,2019-03-20 07:05:00
"25",-389,"RLA496830S",0.487,0.6745,-0.317035,2019-03-20 07:05:00
"26",-385,"RLA496830S",0.487,0.6823125,-0.313775,2019-03-20 07:05:00
"27",-388,"RLA496830S",0.487,0.690125,-0.31622,2019-03-20 07:05:00
"28",-393,"RLA496830S",0.487,0.6979375,-0.320295,2019-03-20 07:05:00
"29",-396,"RLA496830S",0.487,0.70575,-0.32274,2019-03-20 07:05:00
"30",-396,"RLA496830S",0.487,0.7135625,-0.32274,2019-03-20 07:05:00
"31",-394,"RLA496830S",0.487,0.721375,-0.32111,2019-03-20 07:05:00
"32",-395,"RLA496830S",0.487,0.7291875,-0.321925,2019-03-20 07:05:00
"33",-396,"RLA496830S",0.487,0.737,-0.32274,2019-03-20 07:05:00
"34",-398,"RLA496830S",0.487,0.7448125,-0.32437,2019-03-20 07:05:00
"35",-402,"RLA496830S",0.487,0.752625,-0.32763,2019-03-20 07:05:00
"36",-403,"RLA496830S",0.487,0.7604375,-0.328445,2019-03-20 07:05:00
"37",-404,"RLA496830S",0.487,0.76825,-0.32926,2019-03-20 07:05:00
"38",-408,"RLA496830S",0.487,0.7760625,-0.33252,2019-03-20 07:05:00
"39",-415,"RLA496830S",0.487,0.783875,-0.338225,2019-03-20 07:05:00
"40",-420,"RLA496830S",0.487,0.7916875,-0.3423,2019-03-20 07:05:00
"41",-423,"RLA496830S",0.487,0.7995,-0.344745,2019-03-20 07:05:00
"42",-427,"RLA496830S",0.487,0.8073125,-0.348005,2019-03-20 07:05:00
"43",-438,"RLA496830S",0.487,0.815125,-0.35697,2019-03-20 07:05:00
"44",-457,"RLA496830S",0.487,0.8229375,-0.372455,2019-03-20 07:05:00
"45",-460,"RLA496830S",0.487,0.83075,-0.3749,2019-03-20 07:05:00
"46",-431,"RLA496830S",0.487,0.8385625,-0.351265,2019-03-20 07:05:00
"47",-402,"RLA496830S",0.487,0.846375,-0.32763,2019-03-20 07:05:00
"48",-402,"RLA496830S",0.487,0.8541875,-0.32763,2019-03-20 07:05:00
"49",-404,"RLA496830S",0.487,0.862,-0.32926,2019-03-20 07:05:00
"50",-401,"RLA496830S",0.487,0.8698125,-0.326815,2019-03-20 07:05:00
"51",-399,"RLA496830S",0.487,0.877625,-0.325185,2019-03-20 07:05:00
"52",-398,"RLA496830S",0.487,0.8854375,-0.32437,2019-03-20 07:05:00
"53",-395,"RLA496830S",0.487,0.89325,-0.321925,2019-03-20 07:05:00
"54",-403,"RLA496830S",0.487,0.9010625,-0.328445,2019-03-20 07:05:00
"55",-443,"RLA496830S",0.487,0.908875,-0.361045,2019-03-20 07:05:00
"56",-602,"RLA496830S",0.487,0.9166875,-0.49063,2019-03-20 07:05:00
"57",-742,"RLA496830S",0.487,0.9245,-0.60473,2019-03-20 07:05:00
"58",-641,"RLA496830S",0.487,0.9323125,-0.522415,2019-03-20 07:05:00
"59",-396,"RLA496830S",0.487,0.940125,-0.32274,2019-03-20 07:05:00
"60",-339,"RLA496830S",0.487,0.9479375,-0.276285,2019-03-20 07:05:00
"61",-405,"RLA496830S",0.487,0.95575,-0.330075,2019-03-20 07:05:00
"62",-401,"RLA496830S",0.487,0.9635625,-0.326815,2019-03-20 07:05:00
"63",-383,"RLA496830S",0.487,0.971375,-0.312145,2019-03-20 07:05:00
"64",-404,"RLA496830S",0.487,0.9791875,-0.32926,2019-03-20 07:05:00
"65",-394,"RLA496830S",0.487,0.987,-0.32111,2019-03-20 07:05:00
"66",-390,"RLA496830S",0.487,0.9948125,-0.31785,2019-03-20 07:05:00
"67",-405,"RLA496830S",0.487,1.002625,-0.330075,2019-03-20 07:05:00
"68",-408,"RLA496830S",0.487,1.0104375,-0.33252,2019-03-20 07:05:00
"69",-414,"RLA496830S",0.487,1.01825,-0.33741,2019-03-20 07:05:00
"70",-417,"RLA496830S",0.487,1.0260625,-0.339855,2019-03-20 07:05:00
"71",-425,"RLA496830S",0.487,1.033875,-0.346375,2019-03-20 07:05:00
"72",-441,"RLA496830S",0.487,1.0416875,-0.359415,2019-03-20 07:05:00
"73",-430,"RLA496830S",0.487,1.0495,-0.35045,2019-03-20 07:05:00
"74",-438,"RLA496830S",0.487,1.0573125,-0.35697,2019-03-20 07:05:00
"75",-450,"RLA496830S",0.487,1.065125,-0.36675,2019-03-20 07:05:00
"76",-461,"RLA496830S",0.487,1.0729375,-0.375715,2019-03-20 07:05:00
"77",-477,"RLA496830S",0.487,1.08075,-0.388755,2019-03-20 07:05:00
"78",-487,"RLA496830S",0.487,1.0885625,-0.396905,2019-03-20 07:05:00
"79",-495,"RLA496830S",0.487,1.096375,-0.403425,2019-03-20 07:05:00
"80",-475,"RLA496830S",0.487,1.1041875,-0.387125,2019-03-20 07:05:00
"81",-440,"RLA496830S",0.487,1.112,-0.3586,2019-03-20 07:05:00
"82",-414,"RLA496830S",0.487,1.1198125,-0.33741,2019-03-20 07:05:00
"83",-400,"RLA496830S",0.487,1.127625,-0.326,2019-03-20 07:05:00
"84",-400,"RLA496830S",0.487,1.1354375,-0.326,2019-03-20 07:05:00
"85",-404,"RLA496830S",0.487,1.14325,-0.32926,2019-03-20 07:05:00
"86",-396,"RLA496830S",0.487,1.1510625,-0.32274,2019-03-20 07:05:00
"87",-392,"RLA496830S",0.487,1.158875,-0.31948,2019-03-20 07:05:00
"88",-396,"RLA496830S",0.487,1.1666875,-0.32274,2019-03-20 07:05:00
"89",-397,"RLA496830S",0.487,1.1745,-0.323555,2019-03-20 07:05:00
"90",-397,"RLA496830S",0.487,1.1823125,-0.323555,2019-03-20 07:05:00
"91",-397,"RLA496830S",0.487,1.190125,-0.323555,2019-03-20 07:05:00
"92",-397,"RLA496830S",0.487,1.1979375,-0.323555,2019-03-20 07:05:00
"93",-401,"RLA496830S",0.487,1.20575,-0.326815,2019-03-20 07:05:00
"94",-405,"RLA496830S",0.487,1.2135625,-0.330075,2019-03-20 07:05:00
"95",-405,"RLA496830S",0.487,1.221375,-0.330075,2019-03-20 07:05:00
"96",-403,"RLA496830S",0.487,1.2291875,-0.328445,2019-03-20 07:05:00
"97",-403,"RLA496830S",0.487,1.237,-0.328445,2019-03-20 07:05:00
"98",-405,"RLA496830S",0.487,1.2448125,-0.330075,2019-03-20 07:05:00
"99",-407,"RLA496830S",0.487,1.252625,-0.331705,2019-03-20 07:05:00
"100",-409,"RLA496830S",0.487,1.2604375,-0.333335,2019-03-20 07:05:00
"101",-413,"RLA496830S",0.487,1.26825,-0.336595,2019-03-20 07:05:00
"102",-417,"RLA496830S",0.487,1.2760625,-0.339855,2019-03-20 07:05:00
"103",-418,"RLA496830S",0.487,1.283875,-0.34067,2019-03-20 07:05:00
"104",-420,"RLA496830S",0.487,1.2916875,-0.3423,2019-03-20 07:05:00
"105",-438,"RLA496830S",0.487,1.2995,-0.35697,2019-03-20 07:05:00
"106",-451,"RLA496830S",0.487,1.3073125,-0.367565,2019-03-20 07:05:00
"107",-424,"RLA496830S",0.487,1.315125,-0.34556,2019-03-20 07:05:00
"108",-398,"RLA496830S",0.487,1.3229375,-0.32437,2019-03-20 07:05:00
"109",-397,"RLA496830S",0.487,1.33075,-0.323555,2019-03-20 07:05:00
"110",-400,"RLA496830S",0.487,1.3385625,-0.326,2019-03-20 07:05:00
"111",-399,"RLA496830S",0.487,1.346375,-0.325185,2019-03-20 07:05:00
"112",-399,"RLA496830S",0.487,1.3541875,-0.325185,2019-03-20 07:05:00
"113",-400,"RLA496830S",0.487,1.362,-0.326,2019-03-20 07:05:00
"114",-397,"RLA496830S",0.487,1.3698125,-0.323555,2019-03-20 07:05:00
"115",-394,"RLA496830S",0.487,1.377625,-0.32111,2019-03-20 07:05:00
"116",-405,"RLA496830S",0.487,1.3854375,-0.330075,2019-03-20 07:05:00
