"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-288,"RLA496830S",0.797,0.797,-0.23472,2019-02-09 23:05:00
"2",-224,"RLA496830S",0.797,0.8048125,-0.18256,2019-02-09 23:05:00
"3",-440,"RLA496830S",0.797,0.812625,-0.3586,2019-02-09 23:05:00
"4",-442,"RLA496830S",0.797,0.8204375,-0.36023,2019-02-09 23:05:00
"5",-388,"RLA496830S",0.797,0.82825,-0.31622,2019-02-09 23:05:00
"6",-374,"RLA496830S",0.797,0.8360625,-0.30481,2019-02-09 23:05:00
"7",-393,"RLA496830S",0.797,0.843875,-0.320295,2019-02-09 23:05:00
"8",-381,"RLA496830S",0.797,0.8516875,-0.310515,2019-02-09 23:05:00
"9",-392,"RLA496830S",0.797,0.8595,-0.31948,2019-02-09 23:05:00
"10",-391,"RLA496830S",0.797,0.8673125,-0.318665,2019-02-09 23:05:00
"11",-406,"RLA496830S",0.797,0.875125,-0.33089,2019-02-09 23:05:00
"12",-424,"RLA496830S",0.797,0.8829375,-0.34556,2019-02-09 23:05:00
"13",-408,"RLA496830S",0.797,0.89075,-0.33252,2019-02-09 23:05:00
"14",-414,"RLA496830S",0.797,0.8985625,-0.33741,2019-02-09 23:05:00
"15",-426,"RLA496830S",0.797,0.906375,-0.34719,2019-02-09 23:05:00
"16",-443,"RLA496830S",0.797,0.9141875,-0.361045,2019-02-09 23:05:00
"17",-457,"RLA496830S",0.797,0.922,-0.372455,2019-02-09 23:05:00
"18",-466,"RLA496830S",0.797,0.9298125,-0.37979,2019-02-09 23:05:00
"19",-488,"RLA496830S",0.797,0.937625,-0.39772,2019-02-09 23:05:00
"20",-503,"RLA496830S",0.797,0.9454375,-0.409945,2019-02-09 23:05:00
"21",-513,"RLA496830S",0.797,0.95325,-0.418095,2019-02-09 23:05:00
"22",-534,"RLA496830S",0.797,0.9610625,-0.43521,2019-02-09 23:05:00
"23",-551,"RLA496830S",0.797,0.968875,-0.449065,2019-02-09 23:05:00
"24",-537,"RLA496830S",0.797,0.9766875,-0.437655,2019-02-09 23:05:00
"25",-472,"RLA496830S",0.797,0.9845,-0.38468,2019-02-09 23:05:00
"26",-406,"RLA496830S",0.797,0.9923125,-0.33089,2019-02-09 23:05:00
"27",-381,"RLA496830S",0.797,1.000125,-0.310515,2019-02-09 23:05:00
"28",-371,"RLA496830S",0.797,1.0079375,-0.302365,2019-02-09 23:05:00
"29",-366,"RLA496830S",0.797,1.01575,-0.29829,2019-02-09 23:05:00
"30",-363,"RLA496830S",0.797,1.0235625,-0.295845,2019-02-09 23:05:00
"31",-361,"RLA496830S",0.797,1.031375,-0.294215,2019-02-09 23:05:00
"32",-362,"RLA496830S",0.797,1.0391875,-0.29503,2019-02-09 23:05:00
"33",-361,"RLA496830S",0.797,1.047,-0.294215,2019-02-09 23:05:00
"34",-364,"RLA496830S",0.797,1.0548125,-0.29666,2019-02-09 23:05:00
"35",-366,"RLA496830S",0.797,1.062625,-0.29829,2019-02-09 23:05:00
"36",-365,"RLA496830S",0.797,1.0704375,-0.297475,2019-02-09 23:05:00
"37",-369,"RLA496830S",0.797,1.07825,-0.300735,2019-02-09 23:05:00
