"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-1419,"RLA496825S",1.937,1.937,-1.156485,2019-02-09 09:05:00
"2",-491,"RLA496825S",1.937,1.9448125,-0.400165,2019-02-09 09:05:00
"3",-235,"RLA496825S",1.937,1.952625,-0.191525,2019-02-09 09:05:00
"4",-523,"RLA496825S",1.937,1.9604375,-0.426245,2019-02-09 09:05:00
"5",-542,"RLA496825S",1.937,1.96825,-0.44173,2019-02-09 09:05:00
"6",-479,"RLA496825S",1.937,1.9760625,-0.390385,2019-02-09 09:05:00
"7",-452,"RLA496825S",1.937,1.983875,-0.36838,2019-02-09 09:05:00
"8",-464,"RLA496825S",1.937,1.9916875,-0.37816,2019-02-09 09:05:00
"9",-455,"RLA496825S",1.937,1.9995,-0.370825,2019-02-09 09:05:00
"10",-479,"RLA496825S",1.937,2.0073125,-0.390385,2019-02-09 09:05:00
"11",-479,"RLA496825S",1.937,2.015125,-0.390385,2019-02-09 09:05:00
"12",-472,"RLA496825S",1.937,2.0229375,-0.38468,2019-02-09 09:05:00
"13",-497,"RLA496825S",1.937,2.03075,-0.405055,2019-02-09 09:05:00
"14",-508,"RLA496825S",1.937,2.0385625,-0.41402,2019-02-09 09:05:00
"15",-516,"RLA496825S",1.937,2.046375,-0.42054,2019-02-09 09:05:00
"16",-511,"RLA496825S",1.937,2.0541875,-0.416465,2019-02-09 09:05:00
"17",-521,"RLA496825S",1.937,2.062,-0.424615,2019-02-09 09:05:00
"18",-541,"RLA496825S",1.937,2.0698125,-0.440915,2019-02-09 09:05:00
"19",-542,"RLA496825S",1.937,2.077625,-0.44173,2019-02-09 09:05:00
"20",-562,"RLA496825S",1.937,2.0854375,-0.45803,2019-02-09 09:05:00
"21",-590,"RLA496825S",1.937,2.09325,-0.48085,2019-02-09 09:05:00
"22",-610,"RLA496825S",1.937,2.1010625,-0.49715,2019-02-09 09:05:00
"23",-634,"RLA496825S",1.937,2.108875,-0.51671,2019-02-09 09:05:00
"24",-656,"RLA496825S",1.937,2.1166875,-0.53464,2019-02-09 09:05:00
"25",-676,"RLA496825S",1.937,2.1245,-0.55094,2019-02-09 09:05:00
"26",-684,"RLA496825S",1.937,2.1323125,-0.55746,2019-02-09 09:05:00
"27",-643,"RLA496825S",1.937,2.140125,-0.524045,2019-02-09 09:05:00
"28",-560,"RLA496825S",1.937,2.1479375,-0.4564,2019-02-09 09:05:00
"29",-478,"RLA496825S",1.937,2.15575,-0.38957,2019-02-09 09:05:00
"30",-436,"RLA496825S",1.937,2.1635625,-0.35534,2019-02-09 09:05:00
"31",-423,"RLA496825S",1.937,2.171375,-0.344745,2019-02-09 09:05:00
"32",-416,"RLA496825S",1.937,2.1791875,-0.33904,2019-02-09 09:05:00
"33",-416,"RLA496825S",1.937,2.187,-0.33904,2019-02-09 09:05:00
"34",-418,"RLA496825S",1.937,2.1948125,-0.34067,2019-02-09 09:05:00
"35",-421,"RLA496825S",1.937,2.202625,-0.343115,2019-02-09 09:05:00
"36",-424,"RLA496825S",1.937,2.2104375,-0.34556,2019-02-09 09:05:00
"37",-424,"RLA496825S",1.937,2.21825,-0.34556,2019-02-09 09:05:00
"38",-425,"RLA496825S",1.937,2.2260625,-0.346375,2019-02-09 09:05:00
"39",-427,"RLA496825S",1.937,2.233875,-0.348005,2019-02-09 09:05:00
"40",-426,"RLA496825S",1.937,2.2416875,-0.34719,2019-02-09 09:05:00
"41",-430,"RLA496825S",1.937,2.2495,-0.35045,2019-02-09 09:05:00
"42",-432,"RLA496825S",1.937,2.2573125,-0.35208,2019-02-09 09:05:00
"43",-433,"RLA496825S",1.937,2.265125,-0.352895,2019-02-09 09:05:00
"44",-436,"RLA496825S",1.937,2.2729375,-0.35534,2019-02-09 09:05:00
