"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-512,"RLA496825S",0.317,0.317,-0.41728,2019-01-21 19:05:00
"2",-542,"RLA496825S",0.317,0.3248125,-0.44173,2019-01-21 19:05:00
"3",-530,"RLA496825S",0.317,0.332625,-0.43195,2019-01-21 19:05:00
"4",-548,"RLA496825S",0.317,0.3404375,-0.44662,2019-01-21 19:05:00
"5",-469,"RLA496825S",0.317,0.34825,-0.382235,2019-01-21 19:05:00
"6",-315,"RLA496825S",0.317,0.3560625,-0.256725,2019-01-21 19:05:00
"7",231,"RLA496825S",0.317,0.363875,0.188265,2019-01-21 19:05:00
"8",74,"RLA496825S",0.317,0.3716875,0.06031,2019-01-21 19:05:00
"9",-537,"RLA496825S",0.317,0.3795,-0.437655,2019-01-21 19:05:00
"10",-599,"RLA496825S",0.317,0.3873125,-0.488185,2019-01-21 19:05:00
"11",-537,"RLA496825S",0.317,0.395125,-0.437655,2019-01-21 19:05:00
"12",-594,"RLA496825S",0.317,0.4029375,-0.48411,2019-01-21 19:05:00
"13",-576,"RLA496825S",0.317,0.41075,-0.46944,2019-01-21 19:05:00
"14",-552,"RLA496825S",0.317,0.4185625,-0.44988,2019-01-21 19:05:00
"15",-582,"RLA496825S",0.317,0.426375,-0.47433,2019-01-21 19:05:00
"16",-553,"RLA496825S",0.317,0.4341875,-0.450695,2019-01-21 19:05:00
"17",-613,"RLA496825S",0.317,0.442,-0.499595,2019-01-21 19:05:00
"18",-594,"RLA496825S",0.317,0.4498125,-0.48411,2019-01-21 19:05:00
"19",-579,"RLA496825S",0.317,0.457625,-0.471885,2019-01-21 19:05:00
"20",-611,"RLA496825S",0.317,0.4654375,-0.497965,2019-01-21 19:05:00
"21",-606,"RLA496825S",0.317,0.47325,-0.49389,2019-01-21 19:05:00
"22",-657,"RLA496825S",0.317,0.4810625,-0.535455,2019-01-21 19:05:00
"23",-644,"RLA496825S",0.317,0.488875,-0.52486,2019-01-21 19:05:00
"24",-545,"RLA496825S",0.317,0.4966875,-0.444175,2019-01-21 19:05:00
"25",-513,"RLA496825S",0.317,0.5045,-0.418095,2019-01-21 19:05:00
"26",-476,"RLA496825S",0.317,0.5123125,-0.38794,2019-01-21 19:05:00
"27",-458,"RLA496825S",0.317,0.520125,-0.37327,2019-01-21 19:05:00
"28",-421,"RLA496825S",0.317,0.5279375,-0.343115,2019-01-21 19:05:00
"29",-382,"RLA496825S",0.317,0.53575,-0.31133,2019-01-21 19:05:00
"30",-436,"RLA496825S",0.317,0.5435625,-0.35534,2019-01-21 19:05:00
"31",-493,"RLA496825S",0.317,0.551375,-0.401795,2019-01-21 19:05:00
"32",-455,"RLA496825S",0.317,0.5591875,-0.370825,2019-01-21 19:05:00
"33",-423,"RLA496825S",0.317,0.567,-0.344745,2019-01-21 19:05:00
"34",-409,"RLA496825S",0.317,0.5748125,-0.333335,2019-01-21 19:05:00
"35",-367,"RLA496825S",0.317,0.582625,-0.299105,2019-01-21 19:05:00
"36",-365,"RLA496825S",0.317,0.5904375,-0.297475,2019-01-21 19:05:00
"37",-419,"RLA496825S",0.317,0.59825,-0.341485,2019-01-21 19:05:00
"38",-405,"RLA496825S",0.317,0.6060625,-0.330075,2019-01-21 19:05:00
"39",-389,"RLA496825S",0.317,0.613875,-0.317035,2019-01-21 19:05:00
"40",-337,"RLA496825S",0.317,0.6216875,-0.274655,2019-01-21 19:05:00
"41",-290,"RLA496825S",0.317,0.6295,-0.23635,2019-01-21 19:05:00
"42",-348,"RLA496825S",0.317,0.6373125,-0.28362,2019-01-21 19:05:00
"43",-401,"RLA496825S",0.317,0.645125,-0.326815,2019-01-21 19:05:00
"44",-386,"RLA496825S",0.317,0.6529375,-0.31459,2019-01-21 19:05:00
"45",-347,"RLA496825S",0.317,0.66075,-0.282805,2019-01-21 19:05:00
"46",-352,"RLA496825S",0.317,0.6685625,-0.28688,2019-01-21 19:05:00
"47",-374,"RLA496825S",0.317,0.676375,-0.30481,2019-01-21 19:05:00
"48",-381,"RLA496825S",0.317,0.6841875,-0.310515,2019-01-21 19:05:00
"49",-407,"RLA496825S",0.317,0.692,-0.331705,2019-01-21 19:05:00
"50",-407,"RLA496825S",0.317,0.6998125,-0.331705,2019-01-21 19:05:00
"51",-425,"RLA496825S",0.317,0.707625,-0.346375,2019-01-21 19:05:00
"52",-456,"RLA496825S",0.317,0.7154375,-0.37164,2019-01-21 19:05:00
"53",-484,"RLA496825S",0.317,0.72325,-0.39446,2019-01-21 19:05:00
"54",-713,"RLA496825S",0.317,0.7310625,-0.581095,2019-01-21 19:05:00
"55",-1115,"RLA496825S",0.317,0.738875,-0.908725,2019-01-21 19:05:00
"56",-1001,"RLA496825S",0.317,0.7466875,-0.815815,2019-01-21 19:05:00
"57",-462,"RLA496825S",0.317,0.7545,-0.37653,2019-01-21 19:05:00
"58",-229,"RLA496825S",0.317,0.7623125,-0.186635,2019-01-21 19:05:00
"59",-380,"RLA496825S",0.317,0.770125,-0.3097,2019-01-21 19:05:00
"60",-485,"RLA496825S",0.317,0.7779375,-0.395275,2019-01-21 19:05:00
"61",-442,"RLA496825S",0.317,0.78575,-0.36023,2019-01-21 19:05:00
"62",-437,"RLA496825S",0.317,0.7935625,-0.356155,2019-01-21 19:05:00
"63",-460,"RLA496825S",0.317,0.801375,-0.3749,2019-01-21 19:05:00
"64",-501,"RLA496825S",0.317,0.8091875,-0.408315,2019-01-21 19:05:00
"65",-486,"RLA496825S",0.317,0.817,-0.39609,2019-01-21 19:05:00
"66",-453,"RLA496825S",0.317,0.8248125,-0.369195,2019-01-21 19:05:00
"67",-491,"RLA496825S",0.317,0.832625,-0.400165,2019-01-21 19:05:00
"68",-523,"RLA496825S",0.317,0.8404375,-0.426245,2019-01-21 19:05:00
"69",-531,"RLA496825S",0.317,0.84825,-0.432765,2019-01-21 19:05:00
