"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-878,"RLA496826S",1.377,1.377,-0.71557,2020-03-03 05:05:00
"2",-366,"RLA496826S",1.377,1.3848125,-0.29829,2020-03-03 05:05:00
"3",-502,"RLA496826S",1.377,1.392625,-0.40913,2020-03-03 05:05:00
"4",-462,"RLA496826S",1.377,1.4004375,-0.37653,2020-03-03 05:05:00
"5",-519,"RLA496826S",1.377,1.40825,-0.422985,2020-03-03 05:05:00
"6",-503,"RLA496826S",1.377,1.4160625,-0.409945,2020-03-03 05:05:00
"7",-498,"RLA496826S",1.377,1.423875,-0.40587,2020-03-03 05:05:00
"8",-496,"RLA496826S",1.377,1.4316875,-0.40424,2020-03-03 05:05:00
"9",-476,"RLA496826S",1.377,1.4395,-0.38794,2020-03-03 05:05:00
"10",-491,"RLA496826S",1.377,1.4473125,-0.400165,2020-03-03 05:05:00
"11",-505,"RLA496826S",1.377,1.455125,-0.411575,2020-03-03 05:05:00
"12",-495,"RLA496826S",1.377,1.4629375,-0.403425,2020-03-03 05:05:00
"13",-492,"RLA496826S",1.377,1.47075,-0.40098,2020-03-03 05:05:00
"14",-484,"RLA496826S",1.377,1.4785625,-0.39446,2020-03-03 05:05:00
"15",-488,"RLA496826S",1.377,1.486375,-0.39772,2020-03-03 05:05:00
"16",-489,"RLA496826S",1.377,1.4941875,-0.398535,2020-03-03 05:05:00
"17",-472,"RLA496826S",1.377,1.502,-0.38468,2020-03-03 05:05:00
"18",-477,"RLA496826S",1.377,1.5098125,-0.388755,2020-03-03 05:05:00
"19",-475,"RLA496826S",1.377,1.517625,-0.387125,2020-03-03 05:05:00
"20",-465,"RLA496826S",1.377,1.5254375,-0.378975,2020-03-03 05:05:00
"21",-460,"RLA496826S",1.377,1.53325,-0.3749,2020-03-03 05:05:00
"22",-446,"RLA496826S",1.377,1.5410625,-0.36349,2020-03-03 05:05:00
"23",-432,"RLA496826S",1.377,1.548875,-0.35208,2020-03-03 05:05:00
"24",-417,"RLA496826S",1.377,1.5566875,-0.339855,2020-03-03 05:05:00
"25",-400,"RLA496826S",1.377,1.5645,-0.326,2020-03-03 05:05:00
"26",-366,"RLA496826S",1.377,1.5723125,-0.29829,2020-03-03 05:05:00
"27",-313,"RLA496826S",1.377,1.580125,-0.255095,2020-03-03 05:05:00
"28",-288,"RLA496826S",1.377,1.5879375,-0.23472,2020-03-03 05:05:00
"29",-328,"RLA496826S",1.377,1.59575,-0.26732,2020-03-03 05:05:00
"30",-403,"RLA496826S",1.377,1.6035625,-0.328445,2020-03-03 05:05:00
"31",-454,"RLA496826S",1.377,1.611375,-0.37001,2020-03-03 05:05:00
"32",-472,"RLA496826S",1.377,1.6191875,-0.38468,2020-03-03 05:05:00
"33",-477,"RLA496826S",1.377,1.627,-0.388755,2020-03-03 05:05:00
"34",-477,"RLA496826S",1.377,1.6348125,-0.388755,2020-03-03 05:05:00
"35",-476,"RLA496826S",1.377,1.642625,-0.38794,2020-03-03 05:05:00
"36",-480,"RLA496826S",1.377,1.6504375,-0.3912,2020-03-03 05:05:00
"37",-484,"RLA496826S",1.377,1.65825,-0.39446,2020-03-03 05:05:00
"38",-487,"RLA496826S",1.377,1.6660625,-0.396905,2020-03-03 05:05:00
"39",-488,"RLA496826S",1.377,1.673875,-0.39772,2020-03-03 05:05:00
"40",-485,"RLA496826S",1.377,1.6816875,-0.395275,2020-03-03 05:05:00
"41",-486,"RLA496826S",1.377,1.6895,-0.39609,2020-03-03 05:05:00
"42",-489,"RLA496826S",1.377,1.6973125,-0.398535,2020-03-03 05:05:00
"43",-490,"RLA496826S",1.377,1.705125,-0.39935,2020-03-03 05:05:00
"44",-485,"RLA496826S",1.377,1.7129375,-0.395275,2020-03-03 05:05:00
"45",-480,"RLA496826S",1.377,1.72075,-0.3912,2020-03-03 05:05:00
"46",-484,"RLA496826S",1.377,1.7285625,-0.39446,2020-03-03 05:05:00
"47",-491,"RLA496826S",1.377,1.736375,-0.400165,2020-03-03 05:05:00
