"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-389,"RLA496826S",0.697,0.697,-0.317035,2019-11-23 11:05:00
"2",-457,"RLA496826S",0.697,0.7048125,-0.372455,2019-11-23 11:05:00
"3",-517,"RLA496826S",0.697,0.712625,-0.421355,2019-11-23 11:05:00
"4",-453,"RLA496826S",0.697,0.7204375,-0.369195,2019-11-23 11:05:00
"5",-472,"RLA496826S",0.697,0.72825,-0.38468,2019-11-23 11:05:00
"6",-492,"RLA496826S",0.697,0.7360625,-0.40098,2019-11-23 11:05:00
"7",-490,"RLA496826S",0.697,0.743875,-0.39935,2019-11-23 11:05:00
"8",-468,"RLA496826S",0.697,0.7516875,-0.38142,2019-11-23 11:05:00
"9",-457,"RLA496826S",0.697,0.7595,-0.372455,2019-11-23 11:05:00
"10",-457,"RLA496826S",0.697,0.7673125,-0.372455,2019-11-23 11:05:00
"11",-470,"RLA496826S",0.697,0.775125,-0.38305,2019-11-23 11:05:00
"12",-470,"RLA496826S",0.697,0.7829375,-0.38305,2019-11-23 11:05:00
"13",-456,"RLA496826S",0.697,0.79075,-0.37164,2019-11-23 11:05:00
"14",-456,"RLA496826S",0.697,0.7985625,-0.37164,2019-11-23 11:05:00
"15",-457,"RLA496826S",0.697,0.806375,-0.372455,2019-11-23 11:05:00
"16",-456,"RLA496826S",0.697,0.8141875,-0.37164,2019-11-23 11:05:00
"17",-447,"RLA496826S",0.697,0.822,-0.364305,2019-11-23 11:05:00
"18",-433,"RLA496826S",0.697,0.8298125,-0.352895,2019-11-23 11:05:00
"19",-423,"RLA496826S",0.697,0.837625,-0.344745,2019-11-23 11:05:00
"20",-417,"RLA496826S",0.697,0.8454375,-0.339855,2019-11-23 11:05:00
"21",-402,"RLA496826S",0.697,0.85325,-0.32763,2019-11-23 11:05:00
"22",-368,"RLA496826S",0.697,0.8610625,-0.29992,2019-11-23 11:05:00
"23",-346,"RLA496826S",0.697,0.868875,-0.28199,2019-11-23 11:05:00
"24",-394,"RLA496826S",0.697,0.8766875,-0.32111,2019-11-23 11:05:00
"25",-444,"RLA496826S",0.697,0.8845,-0.36186,2019-11-23 11:05:00
"26",-460,"RLA496826S",0.697,0.8923125,-0.3749,2019-11-23 11:05:00
"27",-456,"RLA496826S",0.697,0.900125,-0.37164,2019-11-23 11:05:00
"28",-454,"RLA496826S",0.697,0.9079375,-0.37001,2019-11-23 11:05:00
"29",-458,"RLA496826S",0.697,0.91575,-0.37327,2019-11-23 11:05:00
"30",-458,"RLA496826S",0.697,0.9235625,-0.37327,2019-11-23 11:05:00
"31",-458,"RLA496826S",0.697,0.931375,-0.37327,2019-11-23 11:05:00
"32",-457,"RLA496826S",0.697,0.9391875,-0.372455,2019-11-23 11:05:00
"33",-458,"RLA496826S",0.697,0.947,-0.37327,2019-11-23 11:05:00
"34",-461,"RLA496826S",0.697,0.9548125,-0.375715,2019-11-23 11:05:00
"35",-460,"RLA496826S",0.697,0.962625,-0.3749,2019-11-23 11:05:00
"36",-459,"RLA496826S",0.697,0.9704375,-0.374085,2019-11-23 11:05:00
"37",-461,"RLA496826S",0.697,0.97825,-0.375715,2019-11-23 11:05:00
"38",-462,"RLA496826S",0.697,0.9860625,-0.37653,2019-11-23 11:05:00
"39",-460,"RLA496826S",0.697,0.993875,-0.3749,2019-11-23 11:05:00
"40",-458,"RLA496826S",0.697,1.0016875,-0.37327,2019-11-23 11:05:00
"41",-460,"RLA496826S",0.697,1.0095,-0.3749,2019-11-23 11:05:00
"42",-460,"RLA496826S",0.697,1.0173125,-0.3749,2019-11-23 11:05:00
"43",-459,"RLA496826S",0.697,1.025125,-0.374085,2019-11-23 11:05:00
"44",-459,"RLA496826S",0.697,1.0329375,-0.374085,2019-11-23 11:05:00
"45",-461,"RLA496826S",0.697,1.04075,-0.375715,2019-11-23 11:05:00
"46",-463,"RLA496826S",0.697,1.0485625,-0.377345,2019-11-23 11:05:00
"47",-459,"RLA496826S",0.697,1.056375,-0.374085,2019-11-23 11:05:00
"48",-456,"RLA496826S",0.697,1.0641875,-0.37164,2019-11-23 11:05:00
"49",-460,"RLA496826S",0.697,1.072,-0.3749,2019-11-23 11:05:00
"50",-460,"RLA496826S",0.697,1.0798125,-0.3749,2019-11-23 11:05:00
"51",-459,"RLA496826S",0.697,1.087625,-0.374085,2019-11-23 11:05:00
"52",-458,"RLA496826S",0.697,1.0954375,-0.37327,2019-11-23 11:05:00
"53",-460,"RLA496826S",0.697,1.10325,-0.3749,2019-11-23 11:05:00
"54",-463,"RLA496826S",0.697,1.1110625,-0.377345,2019-11-23 11:05:00
"55",-465,"RLA496826S",0.697,1.118875,-0.378975,2019-11-23 11:05:00
"56",-461,"RLA496826S",0.697,1.1266875,-0.375715,2019-11-23 11:05:00
"57",-460,"RLA496826S",0.697,1.1345,-0.3749,2019-11-23 11:05:00
"58",-463,"RLA496826S",0.697,1.1423125,-0.377345,2019-11-23 11:05:00
"59",-467,"RLA496826S",0.697,1.150125,-0.380605,2019-11-23 11:05:00
"60",-467,"RLA496826S",0.697,1.1579375,-0.380605,2019-11-23 11:05:00
"61",-468,"RLA496826S",0.697,1.16575,-0.38142,2019-11-23 11:05:00
"62",-468,"RLA496826S",0.697,1.1735625,-0.38142,2019-11-23 11:05:00
"63",-466,"RLA496826S",0.697,1.181375,-0.37979,2019-11-23 11:05:00
"64",-465,"RLA496826S",0.697,1.1891875,-0.378975,2019-11-23 11:05:00
"65",-465,"RLA496826S",0.697,1.197,-0.378975,2019-11-23 11:05:00
"66",-464,"RLA496826S",0.697,1.2048125,-0.37816,2019-11-23 11:05:00
"67",-464,"RLA496826S",0.697,1.212625,-0.37816,2019-11-23 11:05:00
"68",-465,"RLA496826S",0.697,1.2204375,-0.378975,2019-11-23 11:05:00
"69",-466,"RLA496826S",0.697,1.22825,-0.37979,2019-11-23 11:05:00
"70",-465,"RLA496826S",0.697,1.2360625,-0.378975,2019-11-23 11:05:00
"71",-464,"RLA496826S",0.697,1.243875,-0.37816,2019-11-23 11:05:00
"72",-464,"RLA496826S",0.697,1.2516875,-0.37816,2019-11-23 11:05:00
"73",-465,"RLA496826S",0.697,1.2595,-0.378975,2019-11-23 11:05:00
"74",-464,"RLA496826S",0.697,1.2673125,-0.37816,2019-11-23 11:05:00
"75",-463,"RLA496826S",0.697,1.275125,-0.377345,2019-11-23 11:05:00
"76",-462,"RLA496826S",0.697,1.2829375,-0.37653,2019-11-23 11:05:00
"77",-462,"RLA496826S",0.697,1.29075,-0.37653,2019-11-23 11:05:00
"78",-463,"RLA496826S",0.697,1.2985625,-0.377345,2019-11-23 11:05:00
"79",-462,"RLA496826S",0.697,1.306375,-0.37653,2019-11-23 11:05:00
"80",-463,"RLA496826S",0.697,1.3141875,-0.377345,2019-11-23 11:05:00
"81",-467,"RLA496826S",0.697,1.322,-0.380605,2019-11-23 11:05:00
"82",-466,"RLA496826S",0.697,1.3298125,-0.37979,2019-11-23 11:05:00
"83",-465,"RLA496826S",0.697,1.337625,-0.378975,2019-11-23 11:05:00
"84",-465,"RLA496826S",0.697,1.3454375,-0.378975,2019-11-23 11:05:00
"85",-466,"RLA496826S",0.697,1.35325,-0.37979,2019-11-23 11:05:00
"86",-466,"RLA496826S",0.697,1.3610625,-0.37979,2019-11-23 11:05:00
"87",-464,"RLA496826S",0.697,1.368875,-0.37816,2019-11-23 11:05:00
"88",-466,"RLA496826S",0.697,1.3766875,-0.37979,2019-11-23 11:05:00
"89",-467,"RLA496826S",0.697,1.3845,-0.380605,2019-11-23 11:05:00
"90",-468,"RLA496826S",0.697,1.3923125,-0.38142,2019-11-23 11:05:00
"91",-469,"RLA496826S",0.697,1.400125,-0.382235,2019-11-23 11:05:00
"92",-466,"RLA496826S",0.697,1.4079375,-0.37979,2019-11-23 11:05:00
"93",-466,"RLA496826S",0.697,1.41575,-0.37979,2019-11-23 11:05:00
"94",-468,"RLA496826S",0.697,1.4235625,-0.38142,2019-11-23 11:05:00
"95",-468,"RLA496826S",0.697,1.431375,-0.38142,2019-11-23 11:05:00
"96",-469,"RLA496826S",0.697,1.4391875,-0.382235,2019-11-23 11:05:00
"97",-468,"RLA496826S",0.697,1.447,-0.38142,2019-11-23 11:05:00
"98",-467,"RLA496826S",0.697,1.4548125,-0.380605,2019-11-23 11:05:00
"99",-468,"RLA496826S",0.697,1.462625,-0.38142,2019-11-23 11:05:00
"100",-469,"RLA496826S",0.697,1.4704375,-0.382235,2019-11-23 11:05:00
"101",-471,"RLA496826S",0.697,1.47825,-0.383865,2019-11-23 11:05:00
"102",-471,"RLA496826S",0.697,1.4860625,-0.383865,2019-11-23 11:05:00
"103",-470,"RLA496826S",0.697,1.493875,-0.38305,2019-11-23 11:05:00
"104",-471,"RLA496826S",0.697,1.5016875,-0.383865,2019-11-23 11:05:00
"105",-470,"RLA496826S",0.697,1.5095,-0.38305,2019-11-23 11:05:00
"106",-470,"RLA496826S",0.697,1.5173125,-0.38305,2019-11-23 11:05:00
"107",-471,"RLA496826S",0.697,1.525125,-0.383865,2019-11-23 11:05:00
"108",-473,"RLA496826S",0.697,1.5329375,-0.385495,2019-11-23 11:05:00
"109",-475,"RLA496826S",0.697,1.54075,-0.387125,2019-11-23 11:05:00
"110",-476,"RLA496826S",0.697,1.5485625,-0.38794,2019-11-23 11:05:00
"111",-474,"RLA496826S",0.697,1.556375,-0.38631,2019-11-23 11:05:00
"112",-475,"RLA496826S",0.697,1.5641875,-0.387125,2019-11-23 11:05:00
"113",-473,"RLA496826S",0.697,1.572,-0.385495,2019-11-23 11:05:00
"114",-470,"RLA496826S",0.697,1.5798125,-0.38305,2019-11-23 11:05:00
"115",-470,"RLA496826S",0.697,1.587625,-0.38305,2019-11-23 11:05:00
"116",-470,"RLA496826S",0.697,1.5954375,-0.38305,2019-11-23 11:05:00
"117",-470,"RLA496826S",0.697,1.60325,-0.38305,2019-11-23 11:05:00
"118",-469,"RLA496826S",0.697,1.6110625,-0.382235,2019-11-23 11:05:00
"119",-470,"RLA496826S",0.697,1.618875,-0.38305,2019-11-23 11:05:00
"120",-473,"RLA496826S",0.697,1.6266875,-0.385495,2019-11-23 11:05:00
"121",-473,"RLA496826S",0.697,1.6345,-0.385495,2019-11-23 11:05:00
"122",-475,"RLA496826S",0.697,1.6423125,-0.387125,2019-11-23 11:05:00
