"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-110,"RLA496830S",0.727,0.727,-0.08965,2019-03-12 03:05:00
"2",58,"RLA496830S",0.727,0.7348125,0.04727,2019-03-12 03:05:00
"3",-406,"RLA496830S",0.727,0.742625,-0.33089,2019-03-12 03:05:00
"4",-534,"RLA496830S",0.727,0.7504375,-0.43521,2019-03-12 03:05:00
"5",-374,"RLA496830S",0.727,0.75825,-0.30481,2019-03-12 03:05:00
"6",-324,"RLA496830S",0.727,0.7660625,-0.26406,2019-03-12 03:05:00
"7",-363,"RLA496830S",0.727,0.773875,-0.295845,2019-03-12 03:05:00
"8",-310,"RLA496830S",0.727,0.7816875,-0.25265,2019-03-12 03:05:00
"9",-384,"RLA496830S",0.727,0.7895,-0.31296,2019-03-12 03:05:00
"10",-432,"RLA496830S",0.727,0.7973125,-0.35208,2019-03-12 03:05:00
"11",-378,"RLA496830S",0.727,0.805125,-0.30807,2019-03-12 03:05:00
"12",-406,"RLA496830S",0.727,0.8129375,-0.33089,2019-03-12 03:05:00
"13",-444,"RLA496830S",0.727,0.82075,-0.36186,2019-03-12 03:05:00
"14",-480,"RLA496830S",0.727,0.8285625,-0.3912,2019-03-12 03:05:00
"15",-510,"RLA496830S",0.727,0.836375,-0.41565,2019-03-12 03:05:00
"16",-549,"RLA496830S",0.727,0.8441875,-0.447435,2019-03-12 03:05:00
"17",-620,"RLA496830S",0.727,0.852,-0.5053,2019-03-12 03:05:00
"18",-673,"RLA496830S",0.727,0.8598125,-0.548495,2019-03-12 03:05:00
"19",-746,"RLA496830S",0.727,0.867625,-0.60799,2019-03-12 03:05:00
"20",-829,"RLA496830S",0.727,0.8754375,-0.675635,2019-03-12 03:05:00
"21",-878,"RLA496830S",0.727,0.88325,-0.71557,2019-03-12 03:05:00
"22",-804,"RLA496830S",0.727,0.8910625,-0.65526,2019-03-12 03:05:00
"23",-587,"RLA496830S",0.727,0.898875,-0.478405,2019-03-12 03:05:00
"24",-378,"RLA496830S",0.727,0.9066875,-0.30807,2019-03-12 03:05:00
"25",-325,"RLA496830S",0.727,0.9145,-0.264875,2019-03-12 03:05:00
"26",-294,"RLA496830S",0.727,0.9223125,-0.23961,2019-03-12 03:05:00
"27",-293,"RLA496830S",0.727,0.930125,-0.238795,2019-03-12 03:05:00
"28",-293,"RLA496830S",0.727,0.9379375,-0.238795,2019-03-12 03:05:00
"29",-290,"RLA496830S",0.727,0.94575,-0.23635,2019-03-12 03:05:00
"30",-290,"RLA496830S",0.727,0.9535625,-0.23635,2019-03-12 03:05:00
"31",-288,"RLA496830S",0.727,0.961375,-0.23472,2019-03-12 03:05:00
"32",-293,"RLA496830S",0.727,0.9691875,-0.238795,2019-03-12 03:05:00
"33",-295,"RLA496830S",0.727,0.977,-0.240425,2019-03-12 03:05:00
"34",-294,"RLA496830S",0.727,0.9848125,-0.23961,2019-03-12 03:05:00
"35",-300,"RLA496830S",0.727,0.992625,-0.2445,2019-03-12 03:05:00
"36",-305,"RLA496830S",0.727,1.0004375,-0.248575,2019-03-12 03:05:00
"37",-313,"RLA496830S",0.727,1.00825,-0.255095,2019-03-12 03:05:00
"38",-320,"RLA496830S",0.727,1.0160625,-0.2608,2019-03-12 03:05:00
"39",-318,"RLA496830S",0.727,1.023875,-0.25917,2019-03-12 03:05:00
"40",-323,"RLA496830S",0.727,1.0316875,-0.263245,2019-03-12 03:05:00
"41",-329,"RLA496830S",0.727,1.0395,-0.268135,2019-03-12 03:05:00
"42",-332,"RLA496830S",0.727,1.0473125,-0.27058,2019-03-12 03:05:00
"43",-333,"RLA496830S",0.727,1.055125,-0.271395,2019-03-12 03:05:00
"44",-333,"RLA496830S",0.727,1.0629375,-0.271395,2019-03-12 03:05:00
"45",-333,"RLA496830S",0.727,1.07075,-0.271395,2019-03-12 03:05:00
"46",-331,"RLA496830S",0.727,1.0785625,-0.269765,2019-03-12 03:05:00
"47",-329,"RLA496830S",0.727,1.086375,-0.268135,2019-03-12 03:05:00
"48",-330,"RLA496830S",0.727,1.0941875,-0.26895,2019-03-12 03:05:00
"49",-330,"RLA496830S",0.727,1.102,-0.26895,2019-03-12 03:05:00
"50",-331,"RLA496830S",0.727,1.1098125,-0.269765,2019-03-12 03:05:00
"51",-332,"RLA496830S",0.727,1.117625,-0.27058,2019-03-12 03:05:00
"52",-332,"RLA496830S",0.727,1.1254375,-0.27058,2019-03-12 03:05:00
"53",-332,"RLA496830S",0.727,1.13325,-0.27058,2019-03-12 03:05:00
"54",-329,"RLA496830S",0.727,1.1410625,-0.268135,2019-03-12 03:05:00
"55",-330,"RLA496830S",0.727,1.148875,-0.26895,2019-03-12 03:05:00
"56",-335,"RLA496830S",0.727,1.1566875,-0.273025,2019-03-12 03:05:00
"57",-338,"RLA496830S",0.727,1.1645,-0.27547,2019-03-12 03:05:00
"58",-337,"RLA496830S",0.727,1.1723125,-0.274655,2019-03-12 03:05:00
"59",-336,"RLA496830S",0.727,1.180125,-0.27384,2019-03-12 03:05:00
"60",-337,"RLA496830S",0.727,1.1879375,-0.274655,2019-03-12 03:05:00
"61",-338,"RLA496830S",0.727,1.19575,-0.27547,2019-03-12 03:05:00
"62",-339,"RLA496830S",0.727,1.2035625,-0.276285,2019-03-12 03:05:00
"63",-340,"RLA496830S",0.727,1.211375,-0.2771,2019-03-12 03:05:00
"64",-341,"RLA496830S",0.727,1.2191875,-0.277915,2019-03-12 03:05:00
"65",-345,"RLA496830S",0.727,1.227,-0.281175,2019-03-12 03:05:00
"66",-345,"RLA496830S",0.727,1.2348125,-0.281175,2019-03-12 03:05:00
"67",-343,"RLA496830S",0.727,1.242625,-0.279545,2019-03-12 03:05:00
"68",-346,"RLA496830S",0.727,1.2504375,-0.28199,2019-03-12 03:05:00
"69",-347,"RLA496830S",0.727,1.25825,-0.282805,2019-03-12 03:05:00
"70",-348,"RLA496830S",0.727,1.2660625,-0.28362,2019-03-12 03:05:00
"71",-350,"RLA496830S",0.727,1.273875,-0.28525,2019-03-12 03:05:00
"72",-352,"RLA496830S",0.727,1.2816875,-0.28688,2019-03-12 03:05:00
"73",-351,"RLA496830S",0.727,1.2895,-0.286065,2019-03-12 03:05:00
"74",-351,"RLA496830S",0.727,1.2973125,-0.286065,2019-03-12 03:05:00
"75",-354,"RLA496830S",0.727,1.305125,-0.28851,2019-03-12 03:05:00
"76",-356,"RLA496830S",0.727,1.3129375,-0.29014,2019-03-12 03:05:00
"77",-356,"RLA496830S",0.727,1.32075,-0.29014,2019-03-12 03:05:00
"78",-356,"RLA496830S",0.727,1.3285625,-0.29014,2019-03-12 03:05:00
"79",-358,"RLA496830S",0.727,1.336375,-0.29177,2019-03-12 03:05:00
"80",-359,"RLA496830S",0.727,1.3441875,-0.292585,2019-03-12 03:05:00
"81",-360,"RLA496830S",0.727,1.352,-0.2934,2019-03-12 03:05:00
"82",-363,"RLA496830S",0.727,1.3598125,-0.295845,2019-03-12 03:05:00
"83",-366,"RLA496830S",0.727,1.367625,-0.29829,2019-03-12 03:05:00
"84",-365,"RLA496830S",0.727,1.3754375,-0.297475,2019-03-12 03:05:00
"85",-364,"RLA496830S",0.727,1.38325,-0.29666,2019-03-12 03:05:00
"86",-365,"RLA496830S",0.727,1.3910625,-0.297475,2019-03-12 03:05:00
"87",-367,"RLA496830S",0.727,1.398875,-0.299105,2019-03-12 03:05:00
