"","waveform","serial","offset","time.sec","voltage.mv","date.time"
"1",-865,"RLA496826S",2.007,2.007,-0.704975,2018-12-31 13:05:00
"2",-385,"RLA496826S",2.007,2.0148125,-0.313775,2018-12-31 13:05:00
"3",-473,"RLA496826S",2.007,2.022625,-0.385495,2018-12-31 13:05:00
"4",-457,"RLA496826S",2.007,2.0304375,-0.372455,2018-12-31 13:05:00
"5",-506,"RLA496826S",2.007,2.03825,-0.41239,2018-12-31 13:05:00
"6",-491,"RLA496826S",2.007,2.0460625,-0.400165,2018-12-31 13:05:00
"7",-483,"RLA496826S",2.007,2.053875,-0.393645,2018-12-31 13:05:00
"8",-479,"RLA496826S",2.007,2.0616875,-0.390385,2018-12-31 13:05:00
"9",-468,"RLA496826S",2.007,2.0695,-0.38142,2018-12-31 13:05:00
"10",-485,"RLA496826S",2.007,2.0773125,-0.395275,2018-12-31 13:05:00
"11",-495,"RLA496826S",2.007,2.085125,-0.403425,2018-12-31 13:05:00
"12",-487,"RLA496826S",2.007,2.0929375,-0.396905,2018-12-31 13:05:00
"13",-487,"RLA496826S",2.007,2.10075,-0.396905,2018-12-31 13:05:00
"14",-488,"RLA496826S",2.007,2.1085625,-0.39772,2018-12-31 13:05:00
"15",-495,"RLA496826S",2.007,2.116375,-0.403425,2018-12-31 13:05:00
"16",-489,"RLA496826S",2.007,2.1241875,-0.398535,2018-12-31 13:05:00
"17",-480,"RLA496826S",2.007,2.132,-0.3912,2018-12-31 13:05:00
"18",-487,"RLA496826S",2.007,2.1398125,-0.396905,2018-12-31 13:05:00
"19",-488,"RLA496826S",2.007,2.147625,-0.39772,2018-12-31 13:05:00
"20",-487,"RLA496826S",2.007,2.1554375,-0.396905,2018-12-31 13:05:00
"21",-488,"RLA496826S",2.007,2.16325,-0.39772,2018-12-31 13:05:00
"22",-485,"RLA496826S",2.007,2.1710625,-0.395275,2018-12-31 13:05:00
"23",-478,"RLA496826S",2.007,2.178875,-0.38957,2018-12-31 13:05:00
"24",-465,"RLA496826S",2.007,2.1866875,-0.378975,2018-12-31 13:05:00
"25",-444,"RLA496826S",2.007,2.1945,-0.36186,2018-12-31 13:05:00
"26",-411,"RLA496826S",2.007,2.2023125,-0.334965,2018-12-31 13:05:00
"27",-400,"RLA496826S",2.007,2.210125,-0.326,2018-12-31 13:05:00
"28",-429,"RLA496826S",2.007,2.2179375,-0.349635,2018-12-31 13:05:00
"29",-462,"RLA496826S",2.007,2.22575,-0.37653,2018-12-31 13:05:00
"30",-471,"RLA496826S",2.007,2.2335625,-0.383865,2018-12-31 13:05:00
"31",-467,"RLA496826S",2.007,2.241375,-0.380605,2018-12-31 13:05:00
"32",-465,"RLA496826S",2.007,2.2491875,-0.378975,2018-12-31 13:05:00
"33",-469,"RLA496826S",2.007,2.257,-0.382235,2018-12-31 13:05:00
"34",-470,"RLA496826S",2.007,2.2648125,-0.38305,2018-12-31 13:05:00
"35",-468,"RLA496826S",2.007,2.272625,-0.38142,2018-12-31 13:05:00
"36",-469,"RLA496826S",2.007,2.2804375,-0.382235,2018-12-31 13:05:00
"37",-472,"RLA496826S",2.007,2.28825,-0.38468,2018-12-31 13:05:00
"38",-472,"RLA496826S",2.007,2.2960625,-0.38468,2018-12-31 13:05:00
"39",-477,"RLA496826S",2.007,2.303875,-0.388755,2018-12-31 13:05:00
"40",-478,"RLA496826S",2.007,2.3116875,-0.38957,2018-12-31 13:05:00
"41",-478,"RLA496826S",2.007,2.3195,-0.38957,2018-12-31 13:05:00
"42",-480,"RLA496826S",2.007,2.3273125,-0.3912,2018-12-31 13:05:00
"43",-479,"RLA496826S",2.007,2.335125,-0.390385,2018-12-31 13:05:00
"44",-478,"RLA496826S",2.007,2.3429375,-0.38957,2018-12-31 13:05:00
"45",-478,"RLA496826S",2.007,2.35075,-0.38957,2018-12-31 13:05:00
"46",-477,"RLA496826S",2.007,2.3585625,-0.388755,2018-12-31 13:05:00
"47",-476,"RLA496826S",2.007,2.366375,-0.38794,2018-12-31 13:05:00
"48",-478,"RLA496826S",2.007,2.3741875,-0.38957,2018-12-31 13:05:00
"49",-478,"RLA496826S",2.007,2.382,-0.38957,2018-12-31 13:05:00
"50",-475,"RLA496826S",2.007,2.3898125,-0.387125,2018-12-31 13:05:00
"51",-473,"RLA496826S",2.007,2.397625,-0.385495,2018-12-31 13:05:00
"52",-471,"RLA496826S",2.007,2.4054375,-0.383865,2018-12-31 13:05:00
"53",-473,"RLA496826S",2.007,2.41325,-0.385495,2018-12-31 13:05:00
"54",-474,"RLA496826S",2.007,2.4210625,-0.38631,2018-12-31 13:05:00
"55",-473,"RLA496826S",2.007,2.428875,-0.385495,2018-12-31 13:05:00
"56",-475,"RLA496826S",2.007,2.4366875,-0.387125,2018-12-31 13:05:00
"57",-477,"RLA496826S",2.007,2.4445,-0.388755,2018-12-31 13:05:00
"58",-478,"RLA496826S",2.007,2.4523125,-0.38957,2018-12-31 13:05:00
"59",-476,"RLA496826S",2.007,2.460125,-0.38794,2018-12-31 13:05:00
"60",-477,"RLA496826S",2.007,2.4679375,-0.388755,2018-12-31 13:05:00
"61",-479,"RLA496826S",2.007,2.47575,-0.390385,2018-12-31 13:05:00
"62",-478,"RLA496826S",2.007,2.4835625,-0.38957,2018-12-31 13:05:00
"63",-475,"RLA496826S",2.007,2.491375,-0.387125,2018-12-31 13:05:00
"64",-475,"RLA496826S",2.007,2.4991875,-0.387125,2018-12-31 13:05:00
"65",-476,"RLA496826S",2.007,2.507,-0.38794,2018-12-31 13:05:00
"66",-478,"RLA496826S",2.007,2.5148125,-0.38957,2018-12-31 13:05:00
"67",-480,"RLA496826S",2.007,2.522625,-0.3912,2018-12-31 13:05:00
"68",-479,"RLA496826S",2.007,2.5304375,-0.390385,2018-12-31 13:05:00
"69",-475,"RLA496826S",2.007,2.53825,-0.387125,2018-12-31 13:05:00
"70",-472,"RLA496826S",2.007,2.5460625,-0.38468,2018-12-31 13:05:00
"71",-473,"RLA496826S",2.007,2.553875,-0.385495,2018-12-31 13:05:00
"72",-476,"RLA496826S",2.007,2.5616875,-0.38794,2018-12-31 13:05:00
"73",-476,"RLA496826S",2.007,2.5695,-0.38794,2018-12-31 13:05:00
"74",-475,"RLA496826S",2.007,2.5773125,-0.387125,2018-12-31 13:05:00
"75",-476,"RLA496826S",2.007,2.585125,-0.38794,2018-12-31 13:05:00
"76",-479,"RLA496826S",2.007,2.5929375,-0.390385,2018-12-31 13:05:00
"77",-477,"RLA496826S",2.007,2.60075,-0.388755,2018-12-31 13:05:00
"78",-474,"RLA496826S",2.007,2.6085625,-0.38631,2018-12-31 13:05:00
"79",-475,"RLA496826S",2.007,2.616375,-0.387125,2018-12-31 13:05:00
"80",-477,"RLA496826S",2.007,2.6241875,-0.388755,2018-12-31 13:05:00
"81",-475,"RLA496826S",2.007,2.632,-0.387125,2018-12-31 13:05:00
"82",-476,"RLA496826S",2.007,2.6398125,-0.38794,2018-12-31 13:05:00
"83",-479,"RLA496826S",2.007,2.647625,-0.390385,2018-12-31 13:05:00
"84",-478,"RLA496826S",2.007,2.6554375,-0.38957,2018-12-31 13:05:00
"85",-477,"RLA496826S",2.007,2.66325,-0.388755,2018-12-31 13:05:00
"86",-477,"RLA496826S",2.007,2.6710625,-0.388755,2018-12-31 13:05:00
"87",-479,"RLA496826S",2.007,2.678875,-0.390385,2018-12-31 13:05:00
"88",-481,"RLA496826S",2.007,2.6866875,-0.392015,2018-12-31 13:05:00
"89",-479,"RLA496826S",2.007,2.6945,-0.390385,2018-12-31 13:05:00
"90",-478,"RLA496826S",2.007,2.7023125,-0.38957,2018-12-31 13:05:00
"91",-478,"RLA496826S",2.007,2.710125,-0.38957,2018-12-31 13:05:00
"92",-478,"RLA496826S",2.007,2.7179375,-0.38957,2018-12-31 13:05:00
"93",-479,"RLA496826S",2.007,2.72575,-0.390385,2018-12-31 13:05:00
"94",-479,"RLA496826S",2.007,2.7335625,-0.390385,2018-12-31 13:05:00
"95",-480,"RLA496826S",2.007,2.741375,-0.3912,2018-12-31 13:05:00
"96",-480,"RLA496826S",2.007,2.7491875,-0.3912,2018-12-31 13:05:00
"97",-479,"RLA496826S",2.007,2.757,-0.390385,2018-12-31 13:05:00
"98",-480,"RLA496826S",2.007,2.7648125,-0.3912,2018-12-31 13:05:00
"99",-480,"RLA496826S",2.007,2.772625,-0.3912,2018-12-31 13:05:00
